Date,Close,High,Low,Open,Volume,daily_return_pct,ath_close,drawdown_pct,is_bear,regime
2014-12-09,352.218994140625,363.0669860839844,344.95098876953125,361.8949890136719,32915500,-2.6774693453109455,457.3340148925781,-22.98429973039361,True,bear
2014-12-10,346.364990234375,352.3840026855469,346.364990234375,352.2049865722656,16427700,-1.6620352688625162,457.3340148925781,-24.264327831435917,True,bear
2014-12-11,350.5060119628906,361.3569946289063,338.76300048828125,344.3399963378906,32431300,1.1955659045429279,457.3340148925781,-23.35885795741216,True,bear
2014-12-12,352.5419921875,352.9830017089844,349.2909851074219,350.8330078125,16989800,0.5808688453609046,457.3340148925781,-22.913673440557968,True,bear
2014-12-13,347.3760070800781,352.3810119628906,346.5880126953125,352.3810119628906,11675900,-1.4653531272593279,457.3340148925781,-24.043260337486096,True,bear
2014-12-14,351.6319885253906,353.3160095214844,345.4179992675781,346.7269897460937,12415200,1.2251800235389965,457.3340148925781,-23.11265353660946,True,bear
2014-12-15,345.3450012207031,351.81500244140625,344.9339904785156,351.3609924316406,17264200,-1.7879452125651896,457.3340148925781,-24.487357166770064,True,bear
2014-12-16,327.06201171875,345.8590087890625,327.06201171875,345.6730041503906,30864900,-5.294123105105797,457.3340148925781,-28.4850894382801,True,bear
2014-12-17,319.7760009765625,333.9540100097656,315.1520080566406,326.8550109863281,37567900,-2.227715381526163,457.3340148925781,-30.07823810094822,True,bear
2014-12-18,311.39599609375,323.7090148925781,304.23199462890625,319.7850036621094,39173000,-2.6205859280311383,457.3340148925781,-31.910597953906205,True,bear
2014-12-19,317.8429870605469,318.5329895019531,306.7690124511719,311.1789855957031,23823100,2.070351272228921,457.3340148925781,-30.500908152391837,True,bear
2014-12-20,329.9559936523437,330.32501220703125,316.04400634765625,317.6189880371094,20856700,3.811003257872536,457.3340148925781,-27.85229549788766,True,bear
2014-12-21,320.8429870605469,329.6289978027344,318.90301513671875,329.5429992675781,15207600,-2.761885453548907,457.3340148925781,-29.844932453600947,True,bear
2014-12-22,331.885986328125,334.11700439453125,320.42498779296875,321.0679931640625,22315100,3.4418702333968154,457.3340148925781,-27.43028606650202,True,bear
2014-12-23,334.5719909667969,336.2869873046875,329.6019897460937,332.0169982910156,16574200,0.809315472578076,457.3340148925781,-26.84296814323257,True,bear
2014-12-24,322.53399658203125,334.7409973144531,321.35699462890625,334.385009765625,15092300,-3.5980281403652503,457.3340148925781,-29.47517873609503,True,bear
2014-12-25,319.00799560546875,322.6700134277344,316.9580078125,322.2860107421875,9883640,-1.093218393697526,457.3340148925781,-30.24616905427434,True,bear
2014-12-26,327.92401123046875,331.42401123046875,316.62701416015625,319.1520080566406,16410500,2.7949191706237997,457.3340148925781,-28.296605860927738,True,bear
2014-12-27,315.8630065917969,328.9110107421875,312.6300048828125,327.5830078125,15185200,-3.6779876512901266,457.3340148925781,-30.933847842918695,True,bear
2014-12-28,317.239013671875,320.02801513671875,311.0780029296875,316.1600036621094,11676600,0.43563413611660273,457.3340148925781,-30.632972107620215,True,bear
2014-12-29,312.6700134277344,320.2669982910156,312.3070068359375,317.70098876953125,12302500,-1.4402390775512863,457.3340148925781,-31.632023150262167,True,bear
2014-12-30,310.73699951171875,314.8089904785156,309.3729858398437,312.718994140625,12528300,-0.6182281104684106,457.3340148925781,-32.05469320170579,True,bear
2014-12-31,320.1929931640625,320.1929931640625,310.21099853515625,310.9140014648437,13942900,3.0430858466170996,457.3340148925781,-29.98705918708633,True,bear
2015-01-01,314.2489929199219,320.4349975585937,314.00299072265625,320.4349975585937,8036550,-1.856380486469611,457.3340148925781,-31.286765758340774,True,bear
2015-01-02,315.0320129394531,315.8389892578125,313.56500244140625,314.0790100097656,7860650,0.24917184690256278,457.3340148925781,-31.115551723514358,True,bear
2015-01-03,281.0820007324219,315.1499938964844,281.0820007324219,314.84600830078125,33054400,-10.776686435849992,457.3340148925781,-38.5390127173365,True,bear
2015-01-04,264.19500732421875,287.2300109863281,257.61199951171875,281.14599609375,55629100,-6.00785299812876,457.3340148925781,-42.23149848447753,True,bear
2015-01-05,274.4739990234375,278.34100341796875,265.0840148925781,265.0840148925781,43962800,3.890683553533014,457.3340148925781,-39.98390889689062,True,bear
2015-01-06,286.1889953613281,287.5530090332031,272.6960144042969,274.6109924316406,23245700,4.268162514326268,457.3340148925781,-37.4223245938638,True,bear
2015-01-07,294.3370056152344,298.7539978027344,283.0790100097656,286.0769958496094,24866800,2.8470732229305185,457.3340148925781,-35.64069235384332,True,bear
2015-01-08,283.3489990234375,294.135009765625,282.17498779296875,294.135009765625,19982500,-3.733137995621494,457.3340148925781,-38.04331412130092,True,bear
2015-01-09,290.4079895019531,291.114013671875,280.5329895019531,282.38299560546875,18718600,2.4912706601556422,457.3340148925781,-36.4998053840001,True,bear
2015-01-10,274.7959899902344,288.12701416015625,273.96600341796875,287.3030090332031,15264300,-5.375884988044987,457.3340148925781,-39.913502813740976,True,bear
2015-01-11,265.6600036621094,279.63800048828125,265.0390014648437,274.6080017089844,18200800,-3.324643248414827,457.3340148925781,-41.9111644856529,True,bear
2015-01-12,267.7959899902344,272.2030029296875,265.20001220703125,266.14599609375,18880300,0.804030075540374,457.3340148925781,-41.44411277758637,True,bear
2015-01-13,225.86099243164065,268.2770080566406,219.906005859375,267.3940124511719,72843904,-15.659307504986518,457.3340148925781,-50.61355922001724,True,bear
2015-01-14,178.10299682617188,223.8939971923828,171.50999450683594,223.8939971923828,97638704,-21.144862196566883,457.3340148925781,-61.05625406673369,True,bear
2015-01-15,209.843994140625,229.06700134277344,176.89700317382812,176.89700317382812,81773504,17.82170871915887,457.3340148925781,-54.115813102177704,True,bear
2015-01-16,208.0970001220703,221.59100341796875,199.77099609375,209.07000732421875,38421000,-0.832520380537527,457.3340148925781,-54.497808309546,True,bear
2015-01-17,199.25999450683597,211.7310028076172,194.875,207.83399963378903,23469700,-4.246580013191215,457.3340148925781,-56.430095287436785,True,bear
2015-01-18,210.3390045166016,218.69500732421875,194.5059967041016,200.0500030517578,30085100,5.560077444138201,457.3340148925781,-54.00757484308104,True,bear
2015-01-19,214.86099243164065,216.72799682617188,207.3179931640625,211.4709930419922,18658300,2.1498570488300173,457.3340148925781,-53.01880344891714,True,bear
2015-01-20,211.31500244140625,215.24099731445312,205.1529998779297,212.9069976806641,24051100,-1.6503647079460393,457.3340148925781,-53.794164536166974,True,bear
2015-01-21,226.89700317382807,227.7879943847656,211.2120056152344,211.3780059814453,29924600,7.373826066486888,457.3340148925781,-50.38702659649682,True,bear
2015-01-22,233.406005859375,237.0189971923828,226.4340057373047,227.32200622558597,33544600,2.8687036825075785,457.3340148925781,-48.963777401469024,True,bear
2015-01-23,232.8789978027344,234.84500122070312,225.1959991455078,233.5169982910156,24621700,-0.22579027249115535,457.3340148925781,-49.07901222754343,True,bear
2015-01-24,247.8470001220703,248.2100067138672,230.02200317382807,232.6999969482422,24782500,6.427373211222287,457.3340148925781,-45.806130300566785,True,bear
2015-01-25,253.71800231933597,255.07400512695312,243.88999938964844,247.3520050048828,33582700,2.368800991891784,457.3340148925781,-44.52238537758206,True,bear
2015-01-26,273.4729919433594,309.3840026855469,254.07899475097656,254.07899475097656,106794000,7.786199419605744,457.3340148925781,-40.20278766984025,True,bear
2015-01-27,263.4750061035156,275.4800109863281,250.6529998779297,273.1669921875,44399000,-3.6559317133278313,457.3340148925781,-42.38893291910454,True,bear
2015-01-28,233.9149932861328,266.5350036621094,227.04600524902344,263.3510131835937,44352200,-11.219285371519872,457.3340148925781,-48.85248294048794,True,bear
2015-01-29,233.51300048828125,238.70599365234372,220.7120056152344,233.34800720214844,32213400,-0.1718542245643162,457.3340148925781,-48.94038210931447,True,bear
2015-01-30,226.4250030517578,242.8509979248047,225.8390045166016,232.77200317382807,26605200,-3.035375941254781,457.3340148925781,-50.49023346646495,True,bear
2015-01-31,217.4640045166016,233.5039978027344,216.3090057373047,226.4409942626953,23348200,-3.957601154633905,457.3340148925781,-52.4496325584527,True,bear
2015-02-01,226.9720001220703,231.57400512695312,212.01499938964844,216.86700439453125,29128500,4.372215818707081,457.3340148925781,-50.370627871320025,True,bear
2015-02-02,238.22900390625,242.1750030517578,222.65899658203125,226.49099731445312,30612100,4.959644263664864,457.3340148925781,-47.909187563447055,True,bear
2015-02-03,227.26800537109372,245.95700073242188,224.4830017089844,237.45399475097656,40783700,-4.601034448126962,457.3340148925781,-50.305903787962045,True,bear
2015-02-04,226.85299682617188,230.05799865722656,221.11300659179688,227.5110015869141,26594300,-0.1826075536871974,457.3340148925781,-50.39664896138182,True,bear
2015-02-05,217.11099243164065,239.40499877929688,214.7250061035156,227.6649932861328,22516400,-4.294412915336587,457.3340148925781,-52.526821674823985,True,bear
2015-02-06,222.26600646972656,230.50999450683597,216.23199462890625,216.92300415039065,24435300,2.374368050345965,457.3340148925781,-51.399633696187244,True,bear
2015-02-07,227.7539978027344,230.2989959716797,222.60699462890625,222.63299560546875,21604200,2.4691096133746093,457.3340148925781,-50.19963737964452,True,bear
2015-02-08,223.41200256347656,229.43800354003903,221.07699584960935,227.6929931640625,17145200,-1.906440844572399,457.3340148925781,-51.14905183338414,True,bear
2015-02-09,220.1100006103516,223.9770050048828,217.0189971923828,223.38900756835935,27791300,-1.477987715627227,457.3340148925781,-51.871062846254155,True,bear
2015-02-10,219.8390045166016,221.8070068359375,215.33200073242188,220.2819976806641,21115100,-0.12311848303054873,457.3340148925781,-51.930318463576576,True,bear
2015-02-11,219.18499755859372,223.406005859375,218.07400512695312,219.73199462890625,17201900,-0.29749359511791473,457.3340148925781,-52.07332268734102,True,bear
2015-02-12,221.76400756835935,222.19900512695312,217.61399841308597,219.2079925537109,15206200,1.1766361924821833,457.3340148925781,-51.509400056226106,True,bear
2015-02-13,235.427001953125,240.25900268554688,221.26199340820312,221.968994140625,42744400,6.161051351199998,457.3340148925781,-48.52186929318525,True,bear
2015-02-14,257.3210144042969,259.8080139160156,235.5279998779297,235.5279998779297,49732500,9.299703207167,457.3340148925781,-43.73455592085398,True,bear
2015-02-15,234.8249969482422,265.6109924316406,227.6840057373047,257.5069885253906,56552400,-8.742394206758973,457.3340148925781,-48.65350284443646,True,bear
2015-02-16,233.84300231933597,239.52099609375,229.02200317382807,234.8249969482422,28153700,-0.41818147201878597,457.3340148925781,-48.868224382071666,True,bear
2015-02-17,243.6100006103516,245.7749938964844,232.31399536132807,233.4219970703125,27363100,4.176733190278581,457.3340148925781,-46.732586539058886,True,bear
2015-02-18,236.3260040283203,244.25100708007807,232.33999633789065,243.77999877929688,25200800,-2.990023629482219,457.3340148925781,-48.32529478835502,True,bear
2015-02-19,240.2830047607422,242.6719970703125,235.5919952392578,236.41000366210935,18270500,1.6743822791281504,457.3340148925781,-47.46006268149953,True,bear
2015-02-20,243.7790069580078,247.1009979248047,239.2989959716797,240.25100708007807,23876700,1.4549519225243168,457.3340148925781,-46.69563185339093,True,bear
2015-02-21,244.53399658203125,255.32000732421875,243.1840057373047,243.7519989013672,12284200,0.3097024774383117,457.3340148925781,-46.530546904658046,True,bear
2015-02-22,235.9770050048828,246.3919982910156,233.8509979248047,244.54400634765625,19527000,-3.499305494022753,457.3340148925781,-48.401606414447265,True,bear
2015-02-23,238.8919982910156,240.10899353027344,232.42100524902344,235.9949951171875,16400000,1.2352870086102197,457.3340148925781,-47.76421816183337,True,bear
2015-02-24,238.7350006103516,239.9010009765625,236.4019927978516,238.9980010986328,14200400,-0.0657191039411642,457.3340148925781,-47.79854704959408,True,bear
2015-02-25,237.47000122070312,239.33999633789065,235.52999877929688,238.88999938964844,11496200,-0.5298759655745333,457.3340148925781,-48.075150002458976,True,bear
2015-02-26,236.42599487304688,237.7100067138672,234.2570037841797,237.3370056152344,13619400,-0.43963715091994704,457.3340148925781,-48.303430933607615,True,bear
2015-02-27,253.8280029296875,256.65301513671875,236.43600463867188,236.43600463867188,44013900,7.360446158209011,457.3340148925781,-44.49833280183447,True,bear
2015-02-28,254.26300048828125,254.69200134277344,249.47900390625,253.5200042724609,13949300,0.17137492852363767,457.3340148925781,-44.403216859344184,True,bear
2015-03-01,260.2019958496094,261.6600036621094,245.93299865722656,254.2830047607422,25213700,2.335768613570588,457.3340148925781,-43.10460464858983,True,bear
2015-03-02,275.6700134277344,276.3009948730469,258.31298828125,260.35699462890625,40465700,5.944619113169725,457.3340148925781,-39.72239010201641,True,bear
2015-03-03,281.7019958496094,285.7959899902344,268.1610107421875,275.0459899902344,50461300,2.188116997881684,457.3340148925781,-38.40344547392183,True,bear
2015-03-04,273.0920104980469,284.2250061035156,268.1260070800781,281.989990234375,41383000,-3.0564161697168357,457.3340148925781,-40.286092526445316,True,bear
2015-03-05,276.1780090332031,281.6669921875,264.7690124511719,272.739013671875,41302400,1.1300215372570532,457.3340148925781,-39.6113125112564,True,bear
2015-03-06,272.7229919433594,277.6080017089844,270.0150146484375,275.6000061035156,28918900,-1.2510109338315867,457.3340148925781,-40.36678159453797,True,bear
2015-03-07,276.260986328125,277.85400390625,270.13299560546875,272.29400634765625,17825900,1.2972849702017175,457.3340148925781,-39.593168814916346,True,bear
2015-03-08,274.35400390625,277.8580017089844,272.56500244140625,276.4330139160156,22067900,-0.6902829267430466,457.3340148925781,-40.01014685717348,True,bear
2015-03-09,289.60699462890625,292.70098876953125,273.8930053710937,274.81201171875,59178200,5.55960201254011,457.3340148925781,-36.67494977452503,True,bear
2015-03-10,291.760009765625,300.04400634765625,289.7430114746094,289.86199951171875,67770800,0.7434264975117566,457.3340148925781,-36.20417457158622,True,bear
2015-03-11,296.3789978027344,297.3909912109375,290.50799560546875,291.5249938964844,33963900,1.583146381445455,457.3340148925781,-35.194193269803044,True,bear
2015-03-12,294.35400390625,297.0880126953125,292.4129943847656,296.12701416015625,32585200,-0.6832447344437664,457.3340148925781,-35.6369755319009,True,bear
2015-03-13,285.3370056152344,294.4979858398437,285.3370056152344,294.1180114746094,31421500,-3.063317696159995,457.3340148925781,-37.608619450215976,True,bear
2015-03-14,281.885009765625,286.3420104980469,280.9760131835937,284.4419860839844,22612300,-1.2097960592830526,457.3340148925781,-38.36342791343955,True,bear
2015-03-15,286.3930053710937,286.52899169921875,280.9960021972656,281.42498779296875,11970100,1.5992321156832245,457.3340148925781,-37.37771605762503,True,bear
2015-03-16,290.5929870605469,294.11199951171875,285.6849975585937,285.6849975585937,21516100,1.4665098695448409,457.3340148925781,-36.45935408307571,True,bear
2015-03-17,285.5050048828125,292.364990234375,284.3739929199219,290.5950012207031,21497200,-1.750896409855296,457.3340148925781,-37.571884971234006,True,bear
2015-03-18,256.29901123046875,285.33599853515625,249.8699951171875,285.0669860839844,57008000,-10.229590778743635,457.3340148925781,-43.95802566956012,True,bear
2015-03-19,260.9280090332031,264.2439880371094,248.6360015869141,255.8800048828125,52732000,1.8060927275961758,457.3340148925781,-42.945855646776735,True,bear
2015-03-20,261.7489929199219,264.8479919433594,259.1619873046875,260.9559936523437,18456700,0.3146399996537985,457.3340148925781,-42.76634048718127,True,bear
2015-03-21,260.0249938964844,262.1960144042969,255.6499938964844,261.6440124511719,17130100,-0.6586459050732407,457.3340148925781,-43.14330764188601,True,bear
2015-03-22,267.9599914550781,269.7470092773437,259.5899963378906,259.9169921875,18438100,3.051628783713256,457.3340148925781,-41.4082524524185,True,bear
2015-03-23,266.739990234375,277.2969970703125,261.7449951171875,267.8949890136719,22811900,-0.4552923046751367,457.3340148925781,-41.67501617017733,True,bear
2015-03-24,245.59500122070312,267.00299072265625,244.15499877929688,266.5769958496094,40073700,-7.927191192851335,457.3340148925781,-46.298549151566995,True,bear
